"","station","date","wd","ws","sd_wd","sd_ws","period","freq"
"1",22719,2015-11-01 00:00:00,215,6.1,9,1.3,1,"H"
"2",22719,2015-11-01 01:00:00,221,6.8,9,1.2,1,"H"
"3",22719,2015-11-01 02:00:00,215,6,12,1.6,1,"H"
"4",22719,2015-11-01 03:00:00,207,5.1,12,1.4,1,"H"
"5",22719,2015-11-01 04:00:00,211,4.7,11,1.1,1,"H"
"6",22719,2015-11-01 05:00:00,211,4.9,13,1.4,1,"H"
"7",22719,2015-11-01 06:00:00,212,4.5,12,1,1,"H"
"8",22719,2015-11-01 07:00:00,212,4,13,1.7,1,"H"
"9",22719,2015-11-01 08:00:00,202,3.7,21,1.3,1,"H"
"10",22719,2015-11-01 09:00:00,202,3.8,24,1.4,1,"H"
"11",22719,2015-11-01 10:00:00,217,4.6,18,1.2,1,"H"
"12",22719,2015-11-01 11:00:00,220,4.6,17,1.3,1,"H"
"13",22719,2015-11-01 12:00:00,238,5.1,16,1.3,1,"H"
"14",22719,2015-11-01 13:00:00,243,5.4,14,1,1,"H"
"15",22719,2015-11-01 14:00:00,229,5.4,16,1.3,1,"H"
"16",22719,2015-11-01 15:00:00,236,6.5,11,1,1,"H"
"17",22719,2015-11-01 16:00:00,233,6.5,11,1.1,1,"H"
"18",22719,2015-11-01 17:00:00,240,6.9,9,0.8,1,"H"
"19",22719,2015-11-01 18:00:00,236,6.4,10,0.8,1,"H"
"20",22719,2015-11-01 19:00:00,235,5.2,9,0.5,1,"H"
"21",22719,2015-11-01 20:00:00,218,3.4,11,1.1,1,"H"
"22",22719,2015-11-01 21:00:00,232,1.6,14,0.4,1,"H"
"23",22719,2015-11-01 22:00:00,235,1.3,13,0.4,1,"H"
"24",22719,2015-11-01 23:00:00,255,0.4,1,0.2,1,"H"
"25",22719,2015-11-02 00:00:00,257,0.2,0,0.2,1,"H"
"26",22719,2015-11-02 01:00:00,96,0.9,49,0.3,1,"H"
"27",22719,2015-11-02 02:00:00,56,1,20,0.2,1,"H"
"28",22719,2015-11-02 03:00:00,21,0.4,13,0.2,1,"H"
"29",22719,2015-11-02 04:00:00,70,0.5,17,0.2,1,"H"
"30",22719,2015-11-02 05:00:00,33,1.1,45,0.4,1,"H"
"31",22719,2015-11-02 06:00:00,32,0.8,30,0.2,1,"H"
"32",22719,2015-11-02 07:00:00,15,0.9,44,0.3,1,"H"
"33",22719,2015-11-02 08:00:00,269,2.8,34,1.2,1,"H"
"34",22719,2015-11-02 09:00:00,226,2.3,25,1.3,1,"H"
"35",22719,2015-11-02 10:00:00,269,2.5,23,0.7,1,"H"
"36",22719,2015-11-02 11:00:00,246,4.1,20,1,1,"H"
"37",22719,2015-11-02 12:00:00,239,4.8,13,1,1,"H"
"38",22719,2015-11-02 13:00:00,239,4.6,12,0.9,1,"H"
"39",22719,2015-11-02 14:00:00,240,5.4,9,0.8,1,"H"
"40",22719,2015-11-02 15:00:00,234,7.4,8,0.6,1,"H"
"41",22719,2015-11-02 16:00:00,227,7.7,8,0.8,1,"H"
"42",22719,2015-11-02 17:00:00,231,8.1,8,0.8,1,"H"
"43",22719,2015-11-02 18:00:00,234,7.4,9,1,1,"H"
"44",22719,2015-11-02 19:00:00,239,5.8,9,0.9,1,"H"
"45",22719,2015-11-02 20:00:00,230,3.5,14,0.9,1,"H"
"46",22719,2015-11-02 21:00:00,208,2.6,9,0.5,1,"H"
"47",22719,2015-11-02 22:00:00,292,1.4,53,0.4,1,"H"
"48",22719,2015-11-02 23:00:00,329,2,13,0.4,1,"H"
"49",22719,2015-11-03 00:00:00,304,2.5,11,0.5,1,"H"
"50",22719,2015-11-03 01:00:00,261,3.2,27,1.4,1,"H"
"51",22719,2015-11-03 02:00:00,268,3.3,29,1.1,1,"H"
"52",22719,2015-11-03 03:00:00,254,3.7,22,0.8,1,"H"
"53",22719,2015-11-03 04:00:00,249,3.8,17,0.9,1,"H"
"54",22719,2015-11-03 05:00:00,256,4.4,12,0.8,1,"H"
"55",22719,2015-11-03 06:00:00,260,4.5,12,0.7,1,"H"
"56",22719,2015-11-03 07:00:00,261,3.6,12,0.7,1,"H"
"57",22719,2015-11-03 08:00:00,306,2,17,0.7,1,"H"
"58",22719,2015-11-03 09:00:00,287,4.4,11,1.5,1,"H"
"59",22719,2015-11-03 10:00:00,273,5.5,15,1.4,1,"H"
"60",22719,2015-11-03 11:00:00,272,4.2,15,1.6,1,"H"
"61",22719,2015-11-03 12:00:00,273,5.9,19,1.2,1,"H"
"62",22719,2015-11-03 13:00:00,264,4.7,24,1.4,1,"H"
"63",22719,2015-11-03 14:00:00,234,4.4,20,1.1,1,"H"
"64",22719,2015-11-03 15:00:00,228,4.4,14,1,1,"H"
"65",22719,2015-11-03 16:00:00,280,7.3,11,1,1,"H"
"66",22719,2015-11-03 17:00:00,275,7.1,8,1.7,1,"H"
"67",22719,2015-11-03 18:00:00,283,5.8,11,1.2,1,"H"
"68",22719,2015-11-03 19:00:00,286,6.1,14,1.1,1,"H"
"69",22719,2015-11-03 20:00:00,309,3.8,12,1.1,1,"H"
"70",22719,2015-11-03 21:00:00,306,4.5,12,1.1,1,"H"
"71",22719,2015-11-03 22:00:00,309,4.4,11,1,1,"H"
"72",22719,2015-11-03 23:00:00,317,3.7,15,0.9,1,"H"
"73",22719,2015-11-04 00:00:00,320,3.9,15,1.1,1,"H"
"74",22719,2015-11-04 01:00:00,319,3.1,15,0.7,1,"H"
"75",22719,2015-11-04 02:00:00,331,2.8,21,0.9,1,"H"
"76",22719,2015-11-04 03:00:00,316,3.8,15,1.1,1,"H"
"77",22719,2015-11-04 04:00:00,318,3.6,13,0.9,1,"H"
"78",22719,2015-11-04 05:00:00,319,3.6,14,1.3,1,"H"
"79",22719,2015-11-04 06:00:00,339,4.1,24,1.4,1,"H"
"80",22719,2015-11-04 07:00:00,358,2.8,26,1.2,1,"H"
"81",22719,2015-11-04 08:00:00,230,6.7,44,2.8,1,"H"
"82",22719,2015-11-04 09:00:00,215,9.7,12,2.8,1,"H"
"83",22719,2015-11-04 10:00:00,215,8.3,11,1.4,1,"H"
"84",22719,2015-11-04 11:00:00,231,10.3,10,1.4,1,"H"
"85",22719,2015-11-04 12:00:00,239,12.4,9,1.6,1,"H"
"86",22719,2015-11-04 13:00:00,241,12.7,9,1.5,1,"H"
"87",22719,2015-11-04 14:00:00,244,12.9,10,1.8,1,"H"
"88",22719,2015-11-04 15:00:00,245,13.3,9,1.8,1,"H"
"89",22719,2015-11-04 16:00:00,239,13.8,10,1.7,1,"H"
"90",22719,2015-11-04 17:00:00,236,13.8,9,1.7,1,"H"
"91",22719,2015-11-04 18:00:00,236,14,10,2,1,"H"
"92",22719,2015-11-04 19:00:00,235,13,8,1.9,1,"H"
"93",22719,2015-11-04 20:00:00,190,5.5,37,2.9,1,"H"
"94",22719,2015-11-04 21:00:00,179,2.3,23,1,1,"H"
"95",22719,2015-11-04 22:00:00,166,2.1,28,1,1,"H"
"96",22719,2015-11-04 23:00:00,119,1.1,30,0.5,1,"H"
"97",22719,2015-11-05 00:00:00,185,1.5,19,0.6,1,"H"
"98",22719,2015-11-05 01:00:00,191,2.4,15,0.7,1,"H"
"99",22719,2015-11-05 02:00:00,172,1.8,22,0.8,1,"H"
"100",22719,2015-11-05 03:00:00,185,2.1,22,0.8,1,"H"
"101",22719,2015-11-05 04:00:00,174,1.5,30,0.6,1,"H"
"102",22719,2015-11-05 05:00:00,178,1.2,24,0.6,1,"H"
"103",22719,2015-11-05 06:00:00,156,0.9,27,0.5,1,"H"
"104",22719,2015-11-05 07:00:00,160,1.8,28,0.9,1,"H"
"105",22719,2015-11-05 08:00:00,149,3.5,23,1.4,1,"H"
"106",22719,2015-11-05 09:00:00,146,4.1,23,1.5,1,"H"
"107",22719,2015-11-05 14:00:00,205,5.5,26,1.9,1,"H"
"108",22719,2015-11-05 15:00:00,222,6.5,12,1.2,1,"H"
"109",22719,2015-11-05 16:00:00,222,6.7,12,1.1,1,"H"
"110",22719,2015-11-05 17:00:00,218,6.9,11,1.3,1,"H"
"111",22719,2015-11-05 18:00:00,214,6,13,1.4,1,"H"
"112",22719,2015-11-05 19:00:00,208,4.1,14,1.3,1,"H"
"113",22719,2015-11-05 20:00:00,196,2.8,15,0.9,1,"H"
"114",22719,2015-11-05 21:00:00,179,2.1,26,0.9,1,"H"
"115",22719,2015-11-05 22:00:00,140,2.6,13,0.7,1,"H"
"116",22719,2015-11-05 23:00:00,148,2.9,19,0.9,1,"H"
"117",22719,2015-11-06 00:00:00,146,3.2,18,1,1,"H"
"118",22719,2015-11-06 01:00:00,145,2.9,18,1,1,"H"
"119",22719,2015-11-06 02:00:00,150,2.2,22,0.9,1,"H"
"120",22719,2015-11-06 03:00:00,160,1.5,31,0.7,1,"H"
"121",22719,2015-11-06 04:00:00,142,1.7,18,0.9,1,"H"
"122",22719,2015-11-06 05:00:00,88,0.7,72,0.4,1,"H"
"123",22719,2015-11-06 06:00:00,119,0.9,40,0.6,1,"H"
"124",22719,2015-11-06 07:00:00,150,2,29,0.6,1,"H"
"125",22719,2015-11-06 08:00:00,168,1.8,28,0.6,1,"H"
"126",22719,2015-11-06 09:00:00,188,2.6,28,1,1,"H"
"127",22719,2015-11-06 10:00:00,194,2.5,34,1,1,"H"
"128",22719,2015-11-06 11:00:00,209,3,41,1.3,1,"H"
"129",22719,2015-11-06 12:00:00,220,3.8,18,1.2,1,"H"
"130",22719,2015-11-06 13:00:00,219,5.4,18,1.4,1,"H"
"131",22719,2015-11-06 14:00:00,219,6.8,14,1.7,1,"H"
"132",22719,2015-11-06 15:00:00,228,6.7,13,1.1,1,"H"
"133",22719,2015-11-06 16:00:00,245,7.6,10,1,1,"H"
"134",22719,2015-11-06 17:00:00,240,7.5,8,0.8,1,"H"
"135",22719,2015-11-06 18:00:00,240,7.5,7,0.8,1,"H"
"136",22719,2015-11-06 19:00:00,220,5.4,13,1.1,1,"H"
"137",22719,2015-11-06 20:00:00,211,3.4,11,0.8,1,"H"
"138",22719,2015-11-06 21:00:00,209,2.5,10,0.8,1,"H"
"139",22719,2015-11-06 22:00:00,142,1.2,66,0.5,1,"H"
"140",22719,2015-11-06 23:00:00,75,0.8,11,0.5,1,"H"
"141",22719,2015-11-07 00:00:00,122,0.5,63,0.3,1,"H"
"142",22719,2015-11-07 01:00:00,34,0.4,6,0.2,1,"H"
"143",22719,2015-11-07 02:00:00,106,0.6,30,0.5,1,"H"
"144",22719,2015-11-07 03:00:00,117,0.7,13,0.6,1,"H"
"145",22719,2015-11-07 04:00:00,146,0.7,17,0.5,1,"H"
"146",22719,2015-11-07 05:00:00,73,0.8,72,0.3,1,"H"
"147",22719,2015-11-07 06:00:00,352,0.5,69,0.3,1,"H"
"148",22719,2015-11-07 07:00:00,251,0.7,59,0.4,1,"H"
"149",22719,2015-11-07 08:00:00,236,2.6,13,0.6,1,"H"
"150",22719,2015-11-07 09:00:00,251,2.7,10,0.5,1,"H"
"151",22719,2015-11-07 10:00:00,253,2.7,13,0.6,1,"H"
"152",22719,2015-11-07 11:00:00,248,3,15,0.8,1,"H"
"153",22719,2015-11-07 12:00:00,232,3.2,23,0.9,1,"H"
"154",22719,2015-11-07 13:00:00,241,4.8,14,1,1,"H"
"155",22719,2015-11-07 14:00:00,234,7.7,10,1.1,1,"H"
"156",22719,2015-11-07 15:00:00,236,9.5,8,0.9,1,"H"
"157",22719,2015-11-07 16:00:00,236,9.3,9,0.8,1,"H"
"158",22719,2015-11-07 17:00:00,241,9.2,8,1,1,"H"
"159",22719,2015-11-07 18:00:00,223,7.7,11,1.2,1,"H"
"160",22719,2015-11-07 19:00:00,216,5.5,11,1.5,1,"H"
"161",22719,2015-11-07 20:00:00,218,4.3,9,0.8,1,"H"
"162",22719,2015-11-07 21:00:00,220,4.4,9,0.9,1,"H"
"163",22719,2015-11-07 22:00:00,213,4.3,10,0.8,1,"H"
"164",22719,2015-11-07 23:00:00,216,4.4,10,1.3,1,"H"
"165",22719,2015-11-08 00:00:00,220,3.6,8,0.7,1,"H"
"166",22719,2015-11-08 01:00:00,215,3.2,8,0.7,1,"H"
"167",22719,2015-11-08 02:00:00,209,2.4,12,0.5,1,"H"
"168",22719,2015-11-08 03:00:00,210,3.1,13,0.8,1,"H"
"169",22719,2015-11-08 04:00:00,219,3.2,8,0.7,1,"H"
"170",22719,2015-11-08 05:00:00,224,3.7,8,0.7,1,"H"
"171",22719,2015-11-08 06:00:00,218,3.5,15,0.7,1,"H"
"172",22719,2015-11-08 07:00:00,221,4.4,9,0.8,1,"H"
"173",22719,2015-11-08 08:00:00,217,5,11,1,1,"H"
"174",22719,2015-11-08 09:00:00,208,3.4,26,1.2,1,"H"
"175",22719,2015-11-08 10:00:00,212,3.6,21,1.2,1,"H"
"176",22719,2015-11-08 11:00:00,221,3.8,21,1.2,1,"H"
"177",22719,2015-11-08 12:00:00,215,4.3,19,1.1,1,"H"
"178",22719,2015-11-08 13:00:00,215,5.1,17,1.4,1,"H"
"179",22719,2015-11-08 14:00:00,213,5.3,17,1.4,1,"H"
"180",22719,2015-11-08 15:00:00,229,8.1,14,1.7,1,"H"
"181",22719,2015-11-08 16:00:00,230,9.3,8,1,1,"H"
"182",22719,2015-11-08 17:00:00,232,9.3,7,0.9,1,"H"
"183",22719,2015-11-08 18:00:00,229,7.1,9,1.1,1,"H"
"184",22719,2015-11-08 19:00:00,227,6,10,0.8,1,"H"
"185",22719,2015-11-08 20:00:00,238,6.1,12,1,1,"H"
"186",22719,2015-11-08 21:00:00,254,4.2,14,0.8,1,"H"
"187",22719,2015-11-08 22:00:00,262,3.4,11,0.7,1,"H"
"188",22719,2015-11-08 23:00:00,263,3.1,12,0.6,1,"H"
"189",22719,2015-11-09 00:00:00,262,2.5,11,0.5,1,"H"
"190",22719,2015-11-09 01:00:00,268,1.1,20,0.4,1,"H"
"191",22719,2015-11-09 02:00:00,48,0.4,39,0.3,1,"H"
"192",22719,2015-11-09 03:00:00,5,0.4,23,0.2,1,"H"
"193",22719,2015-11-09 04:00:00,323,0.4,36,0.2,1,"H"
"194",22719,2015-11-09 05:00:00,65,1,12,0.3,1,"H"
"195",22719,2015-11-09 06:00:00,90,0.9,14,0.2,1,"H"
"196",22719,2015-11-09 07:00:00,77,1,24,0.3,1,"H"
"197",22719,2015-11-09 08:00:00,40,1.1,83,0.3,1,"H"
"198",22719,2015-11-09 09:00:00,223,1.5,14,0.5,1,"H"
"199",22719,2015-11-09 10:00:00,231,2.2,9,0.7,1,"H"
"200",22719,2015-11-09 11:00:00,234,4.9,8,0.8,1,"H"
"201",22719,2015-11-09 12:00:00,238,5.8,9,0.7,1,"H"
"202",22719,2015-11-09 13:00:00,238,5.4,11,0.9,1,"H"
"203",22719,2015-11-09 14:00:00,236,5.9,11,1.1,1,"H"
"204",22719,2015-11-09 15:00:00,232,5.7,14,1.2,1,"H"
"205",22719,2015-11-09 16:00:00,238,8,8,0.8,1,"H"
"206",22719,2015-11-09 17:00:00,238,7.5,8,0.8,1,"H"
"207",22719,2015-11-09 18:00:00,234,7,9,1,1,"H"
"208",22719,2015-11-09 19:00:00,242,5.5,10,0.8,1,"H"
"209",22719,2015-11-09 20:00:00,225,4.1,17,1.1,1,"H"
"210",22719,2015-11-09 21:00:00,234,4,15,0.6,1,"H"
"211",22719,2015-11-09 22:00:00,227,2.8,25,0.9,1,"H"
"212",22719,2015-11-09 23:00:00,232,2.8,19,0.7,1,"H"
"213",22719,2015-11-10 00:00:00,235,2.4,25,0.7,1,"H"
"214",22719,2015-11-10 01:00:00,207,2.7,10,0.5,1,"H"
"215",22719,2015-11-10 02:00:00,212,2.3,8,0.4,1,"H"
"216",22719,2015-11-10 03:00:00,217,1.7,8,0.4,1,"H"
"217",22719,2015-11-10 04:00:00,224,1.5,17,0.3,1,"H"
"218",22719,2015-11-10 05:00:00,171,1.1,60,0.5,1,"H"
"219",22719,2015-11-10 06:00:00,83,0.9,15,0.3,1,"H"
"220",22719,2015-11-10 07:00:00,67,0.9,26,0.3,1,"H"
"221",22719,2015-11-10 08:00:00,285,1.3,31,0.4,1,"H"
"222",22719,2015-11-10 09:00:00,254,2,14,0.6,1,"H"
"223",22719,2015-11-10 10:00:00,242,2.6,13,0.5,1,"H"
"224",22719,2015-11-10 11:00:00,243,3.6,9,0.6,1,"H"
"225",22719,2015-11-10 12:00:00,240,3.5,13,0.7,1,"H"
"226",22719,2015-11-10 13:00:00,230,5.1,12,1.2,1,"H"
"227",22719,2015-11-10 14:00:00,231,5.2,14,1,1,"H"
"228",22719,2015-11-10 15:00:00,227,5.6,16,1.3,1,"H"
"229",22719,2015-11-10 16:00:00,236,6,11,0.9,1,"H"
"230",22719,2015-11-10 17:00:00,230,6.1,11,0.9,1,"H"
"231",22719,2015-11-10 18:00:00,233,6.8,8,0.9,1,"H"
"232",22719,2015-11-10 19:00:00,224,6.8,9,0.9,1,"H"
"233",22719,2015-11-10 20:00:00,218,4.8,10,1.2,1,"H"
"234",22719,2015-11-10 21:00:00,212,4.2,11,1.1,1,"H"
"235",22719,2015-11-10 22:00:00,212,3.8,12,1,1,"H"
"236",22719,2015-11-10 23:00:00,208,3.4,12,1,1,"H"
"237",22719,2015-11-11 00:00:00,219,3.9,11,0.8,1,"H"
"238",22719,2015-11-11 01:00:00,249,4.6,13,0.8,1,"H"
"239",22719,2015-11-11 02:00:00,240,5.1,16,1.1,1,"H"
"240",22719,2015-11-11 03:00:00,256,4.2,9,0.8,1,"H"
"241",22719,2015-11-11 04:00:00,262,3.5,13,0.6,1,"H"
"242",22719,2015-11-11 05:00:00,252,4.6,12,1.3,1,"H"
"243",22719,2015-11-11 06:00:00,232,6.4,9,0.9,1,"H"
"244",22719,2015-11-11 07:00:00,230,6.4,9,1.2,1,"H"
"245",22719,2015-11-11 08:00:00,232,6.7,9,0.9,1,"H"
"246",22719,2015-11-11 09:00:00,240,7.9,10,1.1,1,"H"
"247",22719,2015-11-11 10:00:00,235,8,9,0.8,1,"H"
"248",22719,2015-11-11 11:00:00,237,7.5,9,0.9,1,"H"
"249",22719,2015-11-11 12:00:00,236,8,8,1.2,1,"H"
"250",22719,2015-11-11 13:00:00,231,9.2,8,1.3,1,"H"
"251",22719,2015-11-11 14:00:00,232,10.1,8,1,1,"H"
"252",22719,2015-11-11 15:00:00,240,8.9,8,0.9,1,"H"
"253",22719,2015-11-11 16:00:00,230,8.6,14,1.4,1,"H"
"254",22719,2015-11-11 17:00:00,226,8.2,12,1.2,1,"H"
"255",22719,2015-11-11 18:00:00,222,7.9,8,1.1,1,"H"
"256",22719,2015-11-11 19:00:00,220,6.9,9,1.1,1,"H"
"257",22719,2015-11-11 20:00:00,226,7.2,6,0.9,1,"H"
"258",22719,2015-11-11 21:00:00,225,7.1,7,0.9,1,"H"
"259",22719,2015-11-11 22:00:00,224,7.2,7,1,1,"H"
"260",22719,2015-11-11 23:00:00,225,7.2,7,0.9,1,"H"
"261",22719,2015-11-12 00:00:00,227,7,8,1.1,1,"H"
"262",22719,2015-11-12 01:00:00,217,6.1,10,1.2,1,"H"
"263",22719,2015-11-12 02:00:00,220,5.7,10,1,1,"H"
"264",22719,2015-11-12 03:00:00,214,6.1,11,1.3,1,"H"
"265",22719,2015-11-12 04:00:00,212,5.9,12,1.3,1,"H"
"266",22719,2015-11-12 05:00:00,211,5.2,12,1.2,1,"H"
"267",22719,2015-11-12 06:00:00,212,6.3,13,1.9,1,"H"
"268",22719,2015-11-12 07:00:00,216,6.5,11,1.4,1,"H"
"269",22719,2015-11-12 08:00:00,217,7.7,10,1.5,1,"H"
"270",22719,2015-11-12 09:00:00,218,9.1,11,1.6,1,"H"
"271",22719,2015-11-12 10:00:00,216,8.2,11,1.6,1,"H"
"272",22719,2015-11-12 11:00:00,219,8.3,14,1.6,1,"H"
"273",22719,2015-11-12 12:00:00,229,8.6,11,1.1,1,"H"
"274",22719,2015-11-12 13:00:00,236,8.8,8,0.9,1,"H"
"275",22719,2015-11-12 14:00:00,238,8.6,10,1,1,"H"
"276",22719,2015-11-12 15:00:00,228,7.9,11,1,1,"H"
"277",22719,2015-11-12 16:00:00,222,8.6,11,1.3,1,"H"
"278",22719,2015-11-12 17:00:00,215,8,12,1.7,1,"H"
"279",22719,2015-11-12 18:00:00,199,6.4,29,2.1,1,"H"
"280",22719,2015-11-12 19:00:00,110,4.6,41,1.4,1,"H"
"281",22719,2015-11-12 20:00:00,86,2.5,27,0.9,1,"H"
"282",22719,2015-11-12 21:00:00,117,4,17,1.2,1,"H"
"283",22719,2015-11-12 22:00:00,125,2.5,13,0.6,1,"H"
"284",22719,2015-11-12 23:00:00,131,2.6,10,0.6,1,"H"
"285",22719,2015-11-13 00:00:00,143,1.9,18,0.6,1,"H"
"286",22719,2015-11-13 01:00:00,150,1.9,25,0.7,1,"H"
"287",22719,2015-11-13 02:00:00,135,2.9,13,1.1,1,"H"
"288",22719,2015-11-13 03:00:00,135,3.3,12,0.8,1,"H"
"289",22719,2015-11-13 04:00:00,153,1.9,25,0.9,1,"H"
"290",22719,2015-11-13 05:00:00,158,1.7,27,0.7,1,"H"
"291",22719,2015-11-13 06:00:00,179,1.8,23,0.8,1,"H"
"292",22719,2015-11-13 07:00:00,165,2.5,24,0.9,1,"H"
"293",22719,2015-11-13 08:00:00,148,3.6,23,1.3,1,"H"
"294",22719,2015-11-13 09:00:00,168,3,28,1.2,1,"H"
"295",22719,2015-11-13 10:00:00,162,3.2,29,1.3,1,"H"
"296",22719,2015-11-13 11:00:00,156,3.4,31,1.3,1,"H"
"297",22719,2015-11-13 12:00:00,170,3.3,34,1.3,1,"H"
"298",22719,2015-11-13 13:00:00,187,3.4,31,1.2,1,"H"
"299",22719,2015-11-13 14:00:00,175,3,42,1.2,1,"H"
"300",22719,2015-11-13 15:00:00,239,7.3,14,1.5,1,"H"
"301",22719,2015-11-13 16:00:00,226,6.1,13,1.2,1,"H"
"302",22719,2015-11-13 17:00:00,221,5.2,17,1.1,1,"H"
"303",22719,2015-11-13 18:00:00,216,4.5,14,1.1,1,"H"
"304",22719,2015-11-13 19:00:00,218,4.3,9,0.7,1,"H"
"305",22719,2015-11-13 20:00:00,224,3,7,0.7,1,"H"
"306",22719,2015-11-13 21:00:00,217,3,10,0.6,1,"H"
"307",22719,2015-11-13 22:00:00,203,1.7,11,0.5,1,"H"
"308",22719,2015-11-13 23:00:00,188,1.4,23,0.5,1,"H"
"309",22719,2015-11-14 00:00:00,100,1.3,17,0.5,1,"H"
"310",22719,2015-11-14 01:00:00,81,1.1,15,0.2,1,"H"
"311",22719,2015-11-14 02:00:00,76,1.5,11,0.2,1,"H"
"312",22719,2015-11-14 03:00:00,42,1.3,47,0.4,1,"H"
"313",22719,2015-11-14 04:00:00,4,1,28,0.6,1,"H"
"314",22719,2015-11-14 05:00:00,53,0.7,53,0.4,1,"H"
"315",22719,2015-11-14 06:00:00,89,0.8,47,0.3,1,"H"
"316",22719,2015-11-14 07:00:00,24,0.7,79,0.5,1,"H"
"317",22719,2015-11-14 08:00:00,327,2.4,24,1,1,"H"
"318",22719,2015-11-14 09:00:00,310,3.1,22,0.9,1,"H"
"319",22719,2015-11-14 10:00:00,288,4.3,15,1.4,1,"H"
"320",22719,2015-11-14 11:00:00,275,5.1,13,0.8,1,"H"
"321",22719,2015-11-14 12:00:00,278,5.8,11,1.2,1,"H"
"322",22719,2015-11-14 13:00:00,270,5.8,9,1.1,1,"H"
"323",22719,2015-11-14 14:00:00,274,6,10,1,1,"H"
"324",22719,2015-11-14 15:00:00,275,6.5,10,1.2,1,"H"
"325",22719,2015-11-14 16:00:00,275,6.6,14,1.2,1,"H"
"326",22719,2015-11-14 17:00:00,274,6,14,1.2,1,"H"
"327",22719,2015-11-14 18:00:00,259,5.3,12,1,1,"H"
"328",22719,2015-11-14 19:00:00,270,4.4,9,0.6,1,"H"
"329",22719,2015-11-14 20:00:00,299,2.3,19,0.5,1,"H"
"330",22719,2015-11-14 21:00:00,321,2,8,0.3,1,"H"
"331",22719,2015-11-14 22:00:00,322,1.7,12,0.3,1,"H"
"332",22719,2015-11-14 23:00:00,329,1.9,10,0.4,1,"H"
"333",22719,2015-11-15 00:00:00,324,1.8,8,0.3,1,"H"
"334",22719,2015-11-15 01:00:00,333,1.6,14,0.4,1,"H"
"335",22719,2015-11-15 02:00:00,342,1.8,22,0.8,1,"H"
"336",22719,2015-11-15 03:00:00,336,2.7,17,0.7,1,"H"
"337",22719,2015-11-15 04:00:00,343,2.2,21,0.7,1,"H"
"338",22719,2015-11-15 05:00:00,327,3.1,17,0.9,1,"H"
"339",22719,2015-11-15 06:00:00,323,3.9,13,0.9,1,"H"
"340",22719,2015-11-15 07:00:00,317,3.8,11,0.8,1,"H"
"341",22719,2015-11-15 08:00:00,316,4,13,0.9,1,"H"
"342",22719,2015-11-15 09:00:00,312,3.6,16,1,1,"H"
"343",22719,2015-11-15 10:00:00,298,6.4,10,1.5,1,"H"
"344",22719,2015-11-15 11:00:00,293,7.8,10,1.3,1,"H"
"345",22719,2015-11-15 12:00:00,291,7.9,8,1.1,1,"H"
"346",22719,2015-11-15 13:00:00,280,8,8,1,1,"H"
"347",22719,2015-11-15 14:00:00,279,8.5,7,0.9,1,"H"
"348",22719,2015-11-15 15:00:00,280,7.6,7,0.9,1,"H"
"349",22719,2015-11-15 16:00:00,279,8.3,8,1.1,1,"H"
"350",22719,2015-11-15 17:00:00,292,6.8,9,1.3,1,"H"
"351",22719,2015-11-15 18:00:00,285,6,9,0.8,1,"H"
"352",22719,2015-11-15 19:00:00,280,5.2,7,1,1,"H"
"353",22719,2015-11-15 20:00:00,287,4.1,10,0.8,1,"H"
"354",22719,2015-11-15 21:00:00,297,4.5,9,1,1,"H"
"355",22719,2015-11-15 22:00:00,318,2.5,13,0.6,1,"H"
"356",22719,2015-11-15 23:00:00,315,2,9,0.4,1,"H"
"357",22719,2015-11-16 00:00:00,345,1.1,28,0.4,1,"H"
"358",22719,2015-11-16 01:00:00,349,1.4,29,0.4,1,"H"
"359",22719,2015-11-16 02:00:00,8,1.9,24,0.6,1,"H"
"360",22719,2015-11-16 03:00:00,25,2.7,16,0.5,1,"H"
"361",22719,2015-11-16 04:00:00,32,2.6,15,0.4,1,"H"
